subexperiment,configuration_id,allocation_policy,communication_qubits_per_module,tenants_sharing_module,reservation_duration_ns,reset_time_ns,epr_prefetch_enabled,allocation_coordination,allocation_granularity,trial_count,mean_cq_queue_delay_ns,mean_excess_cq_queue_delay_ns,mean_excess_latency_ns,mean_detection_probability,mean_balanced_detection_accuracy,mean_conflict_count,mean_request_failure_rate,mean_cq_utilization,mean_reset_utilization,mean_allocation_hold_utilization,mean_reservation_utilization,mean_effective_cq_utilization,mean_epr_wastage_fraction,mean_grant_fairness,mean_wait_fairness,mean_victim_slowdown_ratio,mean_allocation_change_probability,mean_redirected_endpoints
epr_coordination_granularity,epr_coordination_granularity__predicted_demand__cq2__ten4__res500__reset50__noepr__global__per_layer,predicted_demand,2,4,500,50,False,global,per_layer,15,3.5,2.361111111111111,2.361111111111111,0.005555555555555555,0.5027777777777778,8327.8,0.020588235294117647,0.13783310165991217,0.06265140984541462,0.0,0.378753583271067,0.5792380947763938,0.0,0.7801418813816559,0.26335693019466794,1.469272049457761,0.0,0.0
epr_coordination_granularity,epr_coordination_granularity__predicted_demand__cq2__ten4__res500__reset50__noepr__global__per_operation,predicted_demand,2,4,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,9051.933333333332,0.00392156862745098,0.1409949942329081,0.06408863374223095,0.0,0.42333887932014747,0.6284225072952866,0.0,0.7638925755088987,0.25184547778936023,1.2157780101323092,0.0,0.0
epr_coordination_granularity,epr_coordination_granularity__predicted_demand__cq2__ten4__res500__reset50__noepr__local__per_job,predicted_demand,2,4,500,50,False,local,per_job,15,0.0,0.0,0.0,0.0,0.5,13534.0,0.271024336616367,0.09930980606446105,0.045140820938391384,0.18910815997988084,0.4522955095298836,0.785854296512617,0.0,0.7344505080671138,0.29170515192985463,1.195688371982023,0.0,0.0
epr_coordination_granularity,epr_coordination_granularity__predicted_demand__cq2__ten4__res500__reset50__noepr__local__per_layer,predicted_demand,2,4,500,50,False,local,per_layer,15,1.5,0.0,0.0,0.0,0.5,8683.666666666666,0.04616830065359477,0.13220244023052138,0.06009201828660063,0.09321928788062286,0.37378691008924647,0.6593006564869913,0.0,0.7986589933056567,0.2666549783525606,1.4381794413687043,0.0,0.0
epr_coordination_granularity,epr_coordination_granularity__predicted_demand__cq2__ten4__res500__reset50__noepr__local__per_operation,predicted_demand,2,4,500,50,False,local,per_operation,15,0.0,0.0,0.0,0.0,0.5,7620.733333333334,0.0035947712418300656,0.14194831647284867,0.06452196203311304,0.07232284114381647,0.4500855230847039,0.7288786427344821,0.0,0.7642509850507329,0.2516936273345771,1.2282608402326445,0.0,0.0
epr_coordination_granularity,epr_coordination_granularity__priority_allocation__cq2__ten4__res500__reset50__epr__global__per_job,priority_allocation,2,4,500,50,True,global,per_job,15,901.4599999999999,0.0,0.0,0.0,0.5,15318.066666666668,0.19989516471300153,0.09343128225568233,0.051451427437152475,0.0,0.5783258989610579,0.7232086086538928,0.3161305521056789,0.7270085533226724,0.28136111311489675,1.1405011791717037,0.2,0.0
epr_coordination_granularity,epr_coordination_granularity__priority_allocation__cq2__ten4__res500__reset50__epr__global__per_layer,priority_allocation,2,4,500,50,True,global,per_layer,15,0.0,0.0,0.0,0.0,0.5,10512.333333333334,0.00130718954248366,0.1179272232919019,0.0643388392184582,0.0,0.4378754211972282,0.6201414837075883,0.32399864953529856,0.7664614401071289,0.25307744846025876,1.1827667777084558,0.5319444444444444,0.0
epr_coordination_granularity,epr_coordination_granularity__priority_allocation__cq2__ten4__res500__reset50__epr__global__per_operation,priority_allocation,2,4,500,50,True,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,11920.933333333332,0.00451797385620915,0.11791056249941842,0.06422877877600966,0.0,0.49314825158450176,0.6752875928599298,0.31832550169256096,0.7633214299869325,0.25180658695458485,1.210518786070943,0.5402777777777777,0.0
epr_coordination_granularity,epr_coordination_granularity__priority_allocation__cq2__ten4__res500__reset50__epr__local__per_job,priority_allocation,2,4,500,50,True,local,per_job,15,0.0,0.0,0.0,0.0,0.5,15183.733333333334,0.18338968158133243,0.09457132577053376,0.053367590232970656,0.18862853137771665,0.6019432496866405,0.9385106970678616,0.2867492156674067,0.6875129327477593,0.3047156526538876,1.4270861759002442,0.13333333333333333,0.0
epr_coordination_granularity,epr_coordination_granularity__priority_allocation__cq2__ten4__res500__reset50__epr__local__per_layer,priority_allocation,2,4,500,50,True,local,per_layer,15,0.0,0.0,0.0,0.0,0.5,9112.533333333333,0.00065359477124183,0.11961843899756346,0.06503481455448303,0.0623979903510112,0.43805815408541054,0.6851093979884681,0.3173548184986431,0.7670914799733474,0.2525884123949985,1.1525292207219937,0.4472222222222222,0.0
epr_coordination_granularity,epr_coordination_granularity__priority_allocation__cq2__ten4__res500__reset50__epr__local__per_operation,priority_allocation,2,4,500,50,True,local,per_operation,15,0.0,0.0,0.0,0.0,0.5,10201.533333333333,0.0059722222222222225,0.11685716627555427,0.0637260060951977,0.06242406093280395,0.4976199781418804,0.7406272114454364,0.31868027344250177,0.7619243198102398,0.2517052866770882,1.1642837888829483,0.3861111111111111,0.0
epr_coordination_granularity,epr_coordination_granularity__priority_allocation__cq2__ten4__res500__reset50__noepr__global__per_job,priority_allocation,2,4,500,50,False,global,per_job,15,0.0,0.0,0.0,0.0,0.5,12507.666666666666,0.17360658975222545,0.11598444307555394,0.05272020139797907,0.0,0.6068059289614012,0.7755105734349341,0.0,0.7262965643865243,0.2712591551836213,1.0523827982716951,0.1,0.0
epr_coordination_granularity,epr_coordination_granularity__priority_allocation__cq2__ten4__res500__reset50__noepr__global__per_layer,priority_allocation,2,4,500,50,False,global,per_layer,15,0.0,0.0,0.0,0.0,0.5,8594.866666666667,0.000326797385620915,0.14202385674286874,0.0645562985194858,0.0,0.43791654103591154,0.644496696298266,0.0,0.7674031956729093,0.25278452696209314,1.1279610510822924,0.6069444444444444,0.0
epr_coordination_granularity,epr_coordination_granularity__priority_allocation__cq2__ten4__res500__reset50__noepr__global__per_operation,priority_allocation,2,4,500,50,False,global,per_operation,15,4.805555555555555,0.0,0.0,0.0,0.5,9989.866666666667,0.006241830065359477,0.14041792070523978,0.06382632759329082,0.0,0.5054123311263284,0.709656579424859,0.0,0.7615818801980402,0.26260731207209326,1.1742680435233501,0.4347222222222222,0.0
epr_coordination_granularity,epr_coordination_granularity__priority_allocation__cq2__ten4__res500__reset50__noepr__local__per_job,priority_allocation,2,4,500,50,False,local,per_job,15,0.0,0.0,0.0,0.0,0.5,13361.266666666666,0.20830429874784712,0.11105767849319462,0.050480762951452096,0.18391662397329991,0.5925743240474652,0.9380293894654118,0.0,0.7089331294979674,0.2599430964477109,1.2837265102957292,0.1,0.0
epr_coordination_granularity,epr_coordination_granularity__priority_allocation__cq2__ten4__res500__reset50__noepr__local__per_layer,priority_allocation,2,4,500,50,False,local,per_layer,15,0.0,0.0,0.0,0.0,0.5,7526.266666666666,0.000980392156862745,0.14198352941412073,0.06453796791550942,0.06266753318578408,0.4347944549730015,0.7039834854884158,0.0,0.7667753052987564,0.2524701489894858,1.1481312592609103,0.4305555555555555,0.0
